9.908295122967902824e-01
9.907253022092538108e-01
9.907253022092538108e-01
9.905168820341808678e-01
9.897874114214255670e-01
9.924968736973739381e-01
9.911421425593996970e-01
9.918716131721551088e-01
9.940600250104210112e-01
9.933305543976657104e-01
9.926010837849104096e-01
9.935389745727386535e-01
9.934347644852021819e-01
9.940600250104210112e-01
9.949979157982492550e-01
9.946852855356398404e-01
9.949979157982492550e-01
9.949979157982492550e-01
9.952063359733221981e-01
9.952063359733221981e-01
9.952063359733221981e-01
9.948937057107127835e-01
9.956231763234680843e-01
9.958315964985410274e-01
9.956231763234680843e-01
